,0
50422,6.1
50423,10.9
50424,7.3
50425,14.5
50426,6.9
50427,4.5
50428,4.1
50429,11.3
50430,6.9
50431,8.9
50432,4.5
50433,21.3
50434,6.5
50435,8.9
50436,6.1
50437,6.1
50438,49.57
50439,33.07
50440,8.1
50441,4.1
50442,8.9
50443,4.9
50444,3.3
50445,14.9
50446,10.1
50447,6.5
50448,7.3
50449,7.3
50450,10.9
50451,5.3
50452,9.3
50453,8.5
50454,12.9
50455,12.9
50456,27.87
50457,4.1
50458,5.7
50459,5.7
50460,5.7
50461,27.7
50462,4.5
50463,8.5
50464,12.5
50465,8.5
50466,7.3
50467,11.3
50468,30.27
50469,6.1
50470,9.3
50471,6.9
50472,6.5
50473,7.7
50474,6.5
50475,6.5
50476,6.5
50477,49.57
50478,14.9
50479,3.7
50480,11.3
50481,7.3
50482,5.7
50483,15.3
50484,5.7
50485,6.9
50486,16.1
50487,4.9
50488,4.1
50489,10.5
50490,27.7
50491,11.7
50492,8.1
50493,11.7
50494,8.9
50495,4.5
50496,6.9
50497,4.9
50498,3.3
50499,11.3
50500,6.1
50501,6.1
50502,11.7
50503,11.7
50504,10.5
50505,6.1
50506,5.7
50507,2.9
50508,10.1
50509,5.7
50510,8.5
50511,13.7
50512,4.1
50513,4.5
50514,6.1
50515,6.5
50516,13.3
50517,9.7
50518,9.7
50519,14.1
50520,6.9
50521,14.1
50522,8.5
50523,4.9
50524,36.5
50525,9.7
50526,8.1
50527,4.9
50528,16.1
50529,4.1
50530,8.1
50531,6.5
50532,4.5
50533,8.9
50534,3.7
50535,4.9
50536,6.5
50537,12.9
50538,20.1
50539,7.7
50540,4.5
50541,5.7
50542,5.7
50543,12.9
50544,8.9
50545,8.1
50546,30.67
50547,5.7
50548,4.9
50549,15.3
50550,13.3
50551,9.3
50552,10.9
50553,11.7
50554,9.3
50555,4.1
50556,5.3
50557,10.5
50558,10.9
50559,6.9
50560,28.5
50561,12.1
50562,4.9
50563,8.9
50564,4.5
50565,7.7
50566,8.5
50567,7.3
50568,6.1
50569,9.7
50570,5.7
50571,18.1
50572,7.7
50573,6.1
50574,8.5
50575,4.9
50576,8.5
50577,6.1
50578,6.5
50579,12.1
50580,10.1
50581,5.3
50582,6.9
50583,49.57
50584,4.5
50585,5.7
50586,4.9
50587,5.3
50588,8.9
50589,8.5
50590,14.5
50591,5.3
50592,4.5
50593,6.5
50594,20.9
50595,5.7
50596,6.1
50597,6.5
50598,10.1
50599,3.7
50600,5.3
50601,4.1
50602,13.3
50603,4.9
50604,10.1
50605,4.9
50606,13.3
50607,4.5
50608,4.1
50609,6.9
50610,4.9
50611,20.9
50612,4.1
50613,10.5
50614,18.1
50615,31.3
50616,4.9
50617,8.5
50618,30.67
50619,8.9
50620,8.9
50621,12.5
50622,4.5
50623,6.9
50624,6.5
50625,6.1
50626,5.3
50627,4.9
50628,4.5
50629,5.7
50630,8.1
50631,20.9
50632,8.1
50633,17.3
50634,5.3
50635,7.3
50636,4.1
50637,3.3
50638,9.7
50639,4.1
50640,16.1
50641,7.3
50642,16.5
50643,15.3
50644,6.5
50645,8.1
50646,6.5
50647,5.7
50648,4.1
50649,12.9
50650,7.7
50651,10.9
50652,7.3
50653,14.9
50654,8.9
50655,6.5
50656,8.1
50657,5.3
50658,6.9
50659,6.1
50660,5.3
50661,11.3
50662,5.7
50663,3.3
50664,10.1
50665,8.5
50666,5.7
50667,6.5
50668,14.9
50669,5.3
50670,49.57
50671,3.7
50672,4.1
50673,16.5
50674,15.3
50675,15.3
50676,8.5
50677,8.1
50678,6.9
50679,4.9
50680,6.5
50681,7.7
50682,4.1
50683,7.3
50684,6.5
50685,7.3
50686,4.9
50687,18.9
50688,10.5
50689,6.9
50690,24.9
50691,21.3
50692,8.5
50693,18.1
50694,4.1
50695,19.7
50696,18.9
50697,10.1
50698,11.7
50699,6.9
50700,3.7
50701,6.5
50702,5.3
50703,6.9
50704,15.7
50705,6.1
50706,11.3
50707,6.9
50708,4.1
50709,20.1
50710,4.5
50711,24.9
50712,13.7
50713,12.1
50714,3.3
50715,6.5
50716,5.7
50717,9.7
50718,16.5
50719,12.9
50720,4.1
50721,5.7
50722,14.9
50723,4.5
50724,15.3
50725,6.1
50726,5.7
50727,29.87
50728,6.5
50729,14.9
50730,8.9
50731,8.1
50732,8.1
50733,8.9
50734,8.1
50735,4.1
50736,4.5
50737,8.9
50738,5.3
50739,18.5
50740,6.5
50741,7.3
50742,49.57
50743,9.3
50744,10.1
50745,13.3
50746,12.9
50747,10.5
50748,10.5
50749,4.5
50750,4.9
50751,11.7
50752,27.3
50753,6.5
50754,4.5
50755,4.9
50756,4.1
50757,4.5
50758,7.3
50759,5.7
50760,6.5
50761,12.1
50762,12.1
50763,11.3
50764,14.5
50765,9.3
50766,6.9
50767,12.1
50768,4.5
50769,6.9
50770,4.9
50771,5.3
50772,4.5
50773,13.7
50774,11.7
50775,6.5
50776,6.1
50777,8.1
50778,9.3
50779,5.7
50780,3.7
50781,9.3
50782,4.1
50783,19.3
50784,4.1
50785,10.1
50786,10.1
50787,13.7
50788,11.3
50789,15.3
50790,8.9
50791,9.7
50792,4.5
50793,8.5
50794,8.5
50795,9.3
50796,11.3
50797,7.3
50798,5.7
50799,36.1
50800,12.1
50801,6.1
50802,12.1
50803,5.3
50804,11.7
50805,8.1
50806,7.3
50807,5.7
50808,10.9
50809,5.3
50810,6.5
50811,16.9
50812,6.9
50813,12.5
50814,8.9
50815,6.9
50816,4.5
50817,9.3
50818,4.5
50819,4.1
50820,6.5
50821,13.3
50822,12.9
50823,10.9
50824,6.5
50825,7.7
50826,7.3
50827,5.7
50828,10.1
50829,16.5
50830,6.1
50831,12.9
50832,8.1
50833,3.7
50834,5.7
50835,3.7
50836,9.3
50837,4.5
50838,12.9
50839,12.9
50840,26.1
50841,9.7
50842,5.7
50843,5.3
50844,8.5
50845,12.1
50846,3.3
50847,5.7
50848,6.9
50849,7.3
50850,4.1
50851,13.3
50852,4.5
50853,45.0
50854,8.9
50855,14.9
50856,6.5
50857,3.7
50858,5.7
50859,4.5
50860,4.9
50861,9.3
50862,8.5
50863,12.1
50864,10.9
50865,6.9
50866,7.3
50867,6.9
50868,6.9
50869,5.3
50870,4.9
50871,7.7
50872,2.9
50873,5.3
50874,8.9
50875,7.7
50876,2.5
50877,30.67
50878,16.9
50879,10.5
50880,6.5
50881,5.3
50882,9.3
50883,34.67
50884,4.1
50885,7.7
50886,4.5
50887,8.5
50888,6.5
50889,10.5
50890,12.5
50891,6.1
50892,9.7
50893,26.1
50894,8.1
50895,5.7
50896,4.9
50897,12.1
50898,7.3
50899,6.1
50900,18.1
50901,18.1
50902,8.9
50903,17.3
50904,5.7
50905,16.9
50906,7.3
50907,27.87
50908,12.1
50909,11.3
50910,9.3
50911,9.7
50912,10.1
50913,4.1
50914,28.5
50915,11.7
50916,13.3
50917,4.1
50918,16.1
50919,3.7
50920,6.9
50921,8.1
50922,26.27
50923,29.47
50924,6.1
50925,5.7
50926,13.3
50927,14.1
50928,10.5
50929,5.3
50930,7.7
50931,5.3
50932,10.9
50933,3.7
50934,9.7
50935,7.7
50936,7.3
50937,4.9
50938,12.5
50939,4.9
50940,8.9
50941,4.5
50942,4.9
50943,11.34
50944,10.1
50945,20.9
50946,45.0
50947,8.9
50948,6.1
50949,4.9
50950,9.7
50951,6.1
50952,8.1
50953,4.9
50954,6.1
50955,6.1
50956,3.7
50957,12.1
50958,8.1
50959,7.7
50960,14.9
50961,6.1
50962,10.5
50963,4.1
50964,6.5
50965,24.5
50966,8.5
50967,6.5
50968,4.5
50969,6.9
50970,4.1
50971,8.1
50972,3.3
50973,8.5
50974,7.7
50975,17.3
50976,7.3
50977,5.3
50978,7.7
50979,8.5
50980,6.5
50981,10.5
50982,5.3
50983,4.5
50984,6.5
50985,5.3
50986,8.1
50987,4.9
50988,14.9
50989,5.3
50990,7.3
50991,7.7
50992,7.7
50993,6.1
50994,11.3
50995,32.67
50996,2.9
50997,4.5
50998,10.1
50999,11.3
51000,6.1
51001,6.1
51002,20.9
51003,8.5
51004,5.7
51005,9.7
51006,8.9
51007,18.9
51008,14.5
51009,4.5
51010,7.7
51011,7.7
51012,4.9
51013,7.3
51014,17.87
51015,45.0
51016,4.9
51017,5.7
51018,12.5
51019,8.5
51020,5.7
51021,8.1
51022,6.1
51023,10.9
51024,7.3
51025,17.87
51026,25.7
51027,4.1
51028,8.1
51029,3.3
51030,4.5
51031,10.1
51032,12.9
51033,49.57
51034,23.07
51035,5.3
51036,12.9
51037,7.7
51038,4.5
51039,7.3
51040,4.1
51041,45.81
51042,8.9
51043,10.1
51044,6.1
51045,3.7
51046,11.7
51047,4.5
51048,14.5
51049,5.3
51050,10.5
51051,3.7
51052,4.5
51053,5.7
51054,12.5
51055,4.9
51056,12.9
51057,9.3
51058,6.1
51059,45.0
51060,28.5
51061,3.7
51062,20.5
51063,11.7
51064,7.3
51065,16.1
51066,27.87
51067,7.7
51068,7.3
51069,13.3
51070,7.3
51071,11.7
51072,8.9
51073,4.5
51074,6.5
51075,16.1
51076,4.5
51077,8.1
51078,6.1
51079,5.3
51080,7.3
51081,11.7
51082,9.7
51083,24.9
51084,15.7
51085,20.9
51086,9.3
51087,8.5
51088,6.1
51089,11.3
51090,8.5
51091,4.1
51092,5.3
51093,4.9
51094,10.1
51095,7.3
51096,8.5
51097,6.1
51098,6.1
51099,3.7
51100,15.3
51101,13.7
51102,12.5
51103,3.7
51104,5.3
51105,10.1
51106,5.3
51107,7.7
51108,15.7
51109,8.1
51110,5.3
51111,5.3
51112,13.7
51113,23.07
51114,7.3
51115,7.3
51116,8.5
51117,17.3
51118,3.7
51119,4.1
51120,6.1
51121,3.7
51122,4.1
51123,5.7
51124,8.5
51125,14.9
51126,3.3
51127,3.3
51128,10.5
51129,4.1
51130,4.5
51131,13.07
51132,4.1
51133,9.7
51134,13.7
51135,5.3
51136,10.9
51137,6.5
51138,8.5
51139,7.3
51140,7.3
51141,12.1
51142,3.7
51143,7.3
51144,11.3
51145,4.9
51146,12.9
51147,9.7
51148,5.3
51149,6.1
51150,4.9
51151,44.27
51152,9.3
51153,4.9
51154,4.1
51155,5.3
51156,6.9
51157,4.5
51158,4.9
51159,7.3
51160,4.1
51161,4.1
51162,8.9
51163,23.07
51164,4.5
51165,6.9
51166,5.3
51167,5.3
51168,5.7
51169,4.1
51170,4.1
51171,4.1
51172,14.5
51173,6.9
51174,4.9
51175,3.7
51176,6.1
51177,10.5
51178,8.1
51179,15.3
51180,5.7
51181,10.9
51182,6.1
51183,10.1
51184,4.5
51185,6.9
51186,28.1
51187,6.1
51188,9.7
51189,10.9
51190,5.3
51191,45.0
51192,7.3
51193,4.5
51194,9.3
51195,7.7
51196,9.7
51197,27.47
51198,5.7
51199,6.1
51200,30.67
51201,4.5
51202,5.7
51203,16.9
51204,4.1
51205,10.9
51206,11.7
51207,5.7
51208,17.7
51209,5.7
51210,5.7
51211,9.3
51212,10.1
51213,9.7
51214,9.3
51215,6.5
51216,7.7
51217,4.9
51218,5.3
51219,6.5
51220,10.9
51221,11.3
51222,4.9
51223,5.3
51224,8.5
51225,8.9
51226,4.1
51227,4.9
51228,7.3
51229,5.3
51230,6.9
51231,9.7
51232,26.67
51233,3.3
51234,6.1
51235,9.3
51236,8.9
51237,6.1
51238,18.9
51239,5.3
51240,6.9
51241,8.1
51242,8.9
51243,6.5
51244,10.1
51245,11.7
51246,12.5
51247,8.1
51248,7.3
51249,9.3
51250,9.3
51251,5.3
51252,5.3
51253,11.7
51254,4.1
51255,5.7
51256,10.1
51257,16.1
51258,4.5
51259,11.3
51260,10.1
51261,8.1
51262,33.47
51263,8.1
51264,12.5
51265,6.9
51266,4.1
51267,5.7
51268,8.9
51269,4.1
51270,10.9
51271,23.3
51272,4.1
51273,14.9
51274,16.1
51275,5.7
51276,4.5
51277,10.5
51278,6.9
51279,8.5
51280,8.1
51281,6.5
51282,2.5
51283,7.7
51284,4.9
51285,11.7
51286,7.3
51287,6.1
51288,9.7
51289,8.1
51290,4.9
51291,20.5
51292,28.27
51293,8.1
51294,4.9
51295,10.9
51296,19.3
51297,4.9
51298,17.7
51299,8.5
51300,3.3
51301,7.3
51302,8.5
51303,20.5
51304,24.5
51305,3.7
51306,6.5
51307,14.1
51308,9.3
51309,5.3
51310,11.7
51311,6.1
51312,16.5
51313,5.3
51314,5.7
51315,11.7
51316,6.9
51317,24.5
51318,13.7
51319,8.1
51320,14.1
51321,4.5
51322,7.3
51323,9.3
51324,6.5
51325,9.3
51326,17.7
51327,9.3
51328,12.5
51329,11.3
51330,4.5
51331,5.7
51332,2.5
51333,4.5
51334,3.7
51335,7.3
51336,4.9
51337,13.7
51338,8.1
51339,3.7
51340,5.3
51341,6.9
51342,12.5
51343,7.3
51344,9.3
51345,6.1
51346,5.7
51347,14.1
51348,27.47
51349,5.7
51350,12.1
51351,7.3
51352,5.3
51353,4.1
51354,6.5
51355,23.3
51356,10.1
51357,4.9
51358,12.9
51359,6.1
51360,2.5
51361,5.7
51362,9.7
51363,8.1
51364,9.3
51365,6.5
51366,9.7
51367,10.1
51368,17.3
51369,6.1
51370,4.5
51371,14.5
51372,9.7
51373,6.1
51374,8.9
51375,7.3
51376,14.5
51377,36.1
51378,11.7
51379,6.1
51380,5.7
51381,6.5
51382,4.9
51383,5.3
51384,4.9
51385,14.1
51386,5.3
51387,6.1
51388,7.3
51389,28.9
51390,12.5
51391,6.5
51392,7.7
51393,2.5
51394,4.1
51395,5.3
51396,3.3
51397,5.3
51398,6.5
51399,11.3
51400,14.1
51401,4.1
51402,5.3
51403,12.1
51404,9.3
51405,9.3
51406,3.7
51407,11.7
51408,49.57
51409,4.1
51410,5.7
51411,6.9
51412,5.3
51413,4.9
51414,13.3
51415,6.9
51416,10.1
51417,9.7
51418,6.9
51419,18.1
51420,10.5
51421,6.9
51422,5.3
51423,49.57
51424,5.7
51425,4.5
51426,4.5
51427,4.9
51428,4.5
51429,10.1
51430,28.67
51431,8.9
51432,49.57
51433,17.7
51434,6.9
51435,13.7
51436,4.9
51437,3.7
51438,13.7
51439,10.1
51440,3.7
51441,7.3
51442,8.1
51443,6.5
51444,6.1
51445,4.5
51446,6.5
51447,6.5
51448,5.7
51449,12.9
51450,4.9
51451,6.5
51452,19.3
51453,6.1
51454,8.9
51455,4.5
51456,5.7
51457,6.1
51458,8.9
51459,12.1
51460,6.5
51461,5.7
51462,9.3
51463,13.3
51464,9.7
51465,8.1
51466,11.3
51467,13.3
51468,10.9
51469,14.9
51470,7.7
51471,4.1
51472,12.1
51473,5.7
51474,5.3
51475,9.3
51476,10.1
51477,8.5
51478,16.9
51479,4.9
51480,7.3
51481,22.27
51482,4.5
51483,5.7
51484,7.7
51485,8.9
51486,5.7
51487,6.5
51488,20.1
51489,3.7
51490,7.3
51491,5.7
51492,14.1
51493,12.1
51494,8.5
51495,4.5
51496,19.3
51497,5.3
51498,6.9
51499,8.9
51500,8.5
51501,6.1
51502,20.9
51503,7.3
51504,6.5
51505,49.57
51506,5.3
51507,21.7
51508,7.3
51509,4.5
51510,8.9
51511,10.5
51512,4.5
51513,5.3
51514,8.1
51515,11.7
51516,14.1
51517,12.9
51518,6.1
51519,8.9
51520,2.9
51521,9.7
51522,7.7
51523,12.5
51524,19.3
51525,4.1
51526,12.1
51527,10.9
51528,5.7
51529,5.7
51530,6.9
51531,4.5
51532,9.3
51533,10.9
51534,6.9
51535,4.9
51536,8.9
51537,35.87
51538,7.7
51539,7.7
51540,2.5
51541,10.1
51542,4.5
51543,19.7
51544,10.5
51545,7.7
51546,7.7
51547,14.9
51548,6.5
51549,38.67
51550,8.5
51551,9.3
51552,9.7
51553,6.5
51554,5.7
51555,5.7
51556,17.3
51557,11.3
51558,5.7
51559,5.3
51560,10.9
51561,4.5
51562,7.7
51563,10.1
51564,11.3
51565,10.5
51566,6.9
51567,40.9
51568,9.3
51569,4.5
51570,6.9
51571,11.7
51572,10.5
51573,11.3
51574,6.1
51575,5.3
51576,8.5
51577,12.5
51578,6.5
51579,25.7
51580,7.7
51581,3.7
51582,7.3
51583,9.3
51584,30.27
51585,6.1
51586,8.1
51587,7.7
51588,5.3
51589,4.9
51590,11.7
51591,3.3
51592,15.7
51593,5.7
51594,4.9
51595,9.3
51596,8.5
51597,30.67
51598,9.3
51599,10.9
51600,5.7
51601,9.7
51602,6.9
51603,4.9
51604,4.5
51605,20.5
51606,20.1
51607,4.1
51608,5.7
51609,6.5
51610,12.9
51611,5.3
51612,15.3
51613,3.7
51614,7.3
51615,12.1
51616,8.1
51617,8.5
51618,4.1
51619,9.3
51620,7.7
51621,7.7
51622,6.1
51623,11.7
51624,12.1
51625,8.1
51626,10.1
51627,6.9
51628,10.1
51629,9.7
51630,6.1
51631,10.5
51632,7.7
51633,33.7
51634,9.7
51635,6.1
51636,4.9
51637,17.3
51638,9.3
51639,14.5
51640,3.7
51641,5.3
51642,8.9
51643,7.7
51644,11.7
51645,6.9
51646,4.9
51647,5.7
51648,4.9
51649,5.7
51650,12.5
51651,26.9
51652,8.9
51653,10.5
51654,6.1
51655,8.5
51656,5.3
51657,7.3
51658,14.1
51659,6.5
51660,9.7
51661,8.1
51662,9.7
51663,9.7
51664,31.47
51665,45.0
51666,14.1
51667,8.5
51668,11.3
51669,15.7
51670,8.9
51671,10.9
51672,7.7
51673,4.9
51674,12.1
51675,10.9
51676,12.1
51677,5.3
51678,6.5
51679,7.3
51680,12.1
51681,5.7
51682,3.3
51683,8.5
51684,9.7
51685,49.57
51686,4.5
51687,9.3
51688,9.7
51689,14.5
51690,12.5
51691,8.1
51692,4.1
51693,4.1
51694,4.9
51695,9.7
51696,11.7
51697,4.1
51698,8.5
51699,12.1
51700,6.9
51701,6.9
51702,6.5
51703,7.7
51704,8.5
51705,6.1
51706,6.5
51707,10.9
51708,7.7
51709,4.1
51710,6.1
51711,11.3
51712,5.3
51713,20.9
51714,4.5
51715,8.1
51716,12.5
51717,8.5
51718,7.7
51719,3.3
51720,8.9
51721,4.5
51722,8.5
51723,7.7
51724,13.3
51725,3.7
51726,8.5
51727,4.9
51728,26.1
51729,30.67
51730,10.1
51731,11.3
51732,2.5
51733,5.3
51734,13.7
51735,12.9
51736,23.3
51737,14.5
51738,6.9
51739,5.7
51740,4.5
51741,12.5
51742,10.5
51743,22.4
51744,7.3
51745,6.9
51746,19.3
51747,11.7
51748,9.7
51749,8.9
51750,4.9
51751,4.9
51752,5.7
51753,2.9
51754,13.7
51755,5.3
51756,8.9
51757,7.3
51758,18.1
51759,11.7
51760,8.9
51761,4.9
51762,38.67
51763,8.5
51764,13.3
51765,16.1
51766,27.7
51767,5.7
51768,10.1
51769,8.1
51770,17.3
51771,8.5
51772,18.9
51773,7.7
51774,4.1
51775,4.1
51776,22.1
51777,4.5
51778,10.1
51779,5.3
51780,6.1
51781,12.1
51782,6.9
51783,6.9
51784,29.47
51785,4.5
51786,18.1
51787,6.1
51788,4.9
51789,5.3
51790,4.1
51791,5.3
51792,12.5
51793,12.9
51794,12.1
51795,10.9
51796,6.1
51797,11.3
51798,6.1
51799,6.1
51800,6.5
51801,5.7
51802,5.7
51803,8.9
51804,5.7
51805,10.5
51806,19.7
51807,8.1
51808,25.87
51809,6.9
51810,4.1
51811,11.7
51812,6.9
51813,6.1
51814,14.5
51815,6.5
51816,8.9
51817,10.5
51818,8.9
51819,8.5
51820,4.1
51821,4.9
51822,12.9
51823,4.5
51824,6.5
51825,10.1
51826,6.5
51827,9.3
51828,22.5
51829,6.9
51830,10.9
51831,6.9
51832,8.9
51833,8.1
51834,5.7
51835,8.9
51836,26.67
51837,5.7
51838,8.5
51839,6.1
51840,4.5
51841,6.1
51842,12.1
51843,49.57
51844,13.3
51845,8.1
51846,3.3
51847,10.5
51848,10.9
51849,9.3
51850,6.1
51851,4.9
51852,6.9
51853,21.7
51854,10.9
51855,10.9
51856,5.3
51857,25.6
51858,6.9
51859,4.5
51860,3.7
51861,9.3
51862,3.7
51863,6.1
51864,3.3
51865,15.3
51866,6.9
51867,11.3
51868,5.3
51869,5.7
51870,17.3
51871,17.3
51872,4.5
51873,5.3
51874,6.5
51875,12.9
51876,4.1
51877,49.57
51878,22.5
51879,4.9
51880,9.3
51881,5.7
51882,8.5
51883,6.5
51884,7.3
51885,49.57
51886,6.1
51887,8.5
51888,7.3
51889,7.7
51890,5.7
51891,16.5
51892,4.5
51893,14.9
51894,4.5
51895,7.3
51896,7.7
51897,33.87
51898,41.1
51899,4.1
51900,5.3
51901,5.7
51902,14.5
51903,7.7
51904,7.7
51905,11.3
51906,4.5
51907,21.7
51908,11.7
51909,3.7
51910,6.5
51911,9.3
51912,32.27
51913,8.5
51914,4.5
51915,4.9
51916,24.67
51917,4.9
51918,11.3
51919,3.7
51920,16.1
51921,14.1
51922,12.1
51923,20.1
51924,14.1
51925,13.7
51926,9.7
51927,8.9
51928,4.9
51929,5.3
51930,6.1
51931,7.7
51932,7.7
51933,22.9
51934,6.1
51935,5.3
51936,5.7
51937,6.5
51938,18.9
51939,4.9
51940,12.1
51941,13.7
51942,3.3
51943,9.3
51944,5.3
51945,14.5
51946,11.3
51947,6.5
51948,5.3
51949,12.1
51950,4.5
51951,4.5
51952,7.3
51953,10.5
51954,3.3
51955,14.9
51956,7.3
51957,4.5
51958,6.1
51959,3.7
51960,8.1
51961,4.9
51962,15.7
51963,4.5
51964,5.3
51965,4.5
51966,8.9
51967,4.9
51968,8.1
51969,3.7
51970,6.9
51971,49.57
51972,9.7
51973,4.5
51974,10.5
51975,11.7
51976,4.5
51977,9.7
51978,29.7
51979,5.3
51980,5.3
51981,6.1
51982,2.9
51983,8.5
51984,3.7
51985,18.5
51986,6.1
51987,6.1
51988,16.5
51989,7.3
51990,8.1
51991,5.7
51992,8.9
51993,8.1
51994,12.9
51995,6.1
51996,5.3
51997,7.3
51998,10.1
51999,12.5
52000,8.1
52001,4.9
52002,7.7
52003,5.7
52004,5.3
52005,5.3
52006,7.7
52007,4.1
52008,6.5
52009,7.3
52010,9.3
52011,6.9
52012,8.9
52013,2.5
52014,4.1
52015,9.3
52016,5.3
52017,22.5
52018,4.1
52019,6.1
52020,4.1
52021,10.1
52022,22.9
52023,14.5
52024,6.5
52025,4.5
52026,6.5
52027,6.5
52028,4.1
52029,9.3
52030,8.5
52031,5.7
52032,16.9
52033,9.7
52034,7.3
52035,4.9
52036,7.7
52037,5.3
52038,8.9
52039,18.9
52040,4.9
52041,3.3
52042,8.1
52043,23.1
52044,10.9
52045,9.7
52046,4.9
52047,10.1
52048,10.1
52049,4.9
52050,10.1
52051,10.1
52052,22.5
52053,8.1
52054,14.1
52055,4.9
52056,4.9
52057,29.47
52058,9.3
52059,5.7
52060,4.1
52061,10.5
52062,6.1
52063,3.7
52064,8.5
52065,5.7
52066,10.5
52067,6.9
52068,13.7
52069,9.3
52070,6.9
52071,18.1
52072,12.1
52073,8.9
52074,8.1
52075,6.9
52076,23.47
52077,3.3
52078,9.3
52079,14.5
52080,5.3
52081,28.27
52082,33.07
52083,20.5
52084,19.7
52085,4.9
52086,6.9
52087,6.1
52088,6.9
52089,10.9
52090,11.7
52091,21.3
52092,6.9
52093,5.3
52094,9.7
52095,5.3
52096,12.1
52097,8.5
52098,4.5
52099,10.9
52100,9.7
52101,5.7
52102,8.9
52103,6.5
52104,7.7
52105,4.1
52106,3.3
52107,7.7
52108,5.3
52109,6.5
52110,8.1
52111,15.7
52112,4.1
52113,29.3
52114,34.1
52115,7.7
52116,21.7
52117,16.9
52118,5.7
52119,8.5
52120,5.3
52121,11.7
52122,12.1
52123,4.9
52124,4.5
52125,12.1
52126,9.3
52127,5.7
52128,6.9
52129,4.1
52130,6.5
52131,6.9
52132,10.9
52133,7.3
52134,17.7
52135,25.3
52136,6.5
52137,25.7
52138,10.9
52139,6.9
52140,28.4
52141,24.5
52142,5.3
52143,6.1
52144,5.7
52145,6.5
52146,15.3
52147,13.7
52148,4.1
52149,4.5
52150,7.7
52151,5.3
52152,5.7
52153,12.1
52154,4.9
52155,6.9
52156,16.9
52157,5.7
52158,9.3
52159,7.7
52160,5.3
52161,6.5
52162,8.1
52163,22.1
52164,23.79
52165,9.3
52166,4.5
52167,5.7
52168,7.3
52169,10.5
52170,6.1
52171,7.7
52172,10.5
52173,16.1
52174,10.1
52175,10.5
52176,15.3
52177,9.3
52178,10.9
52179,4.5
52180,4.5
52181,18.9
52182,8.9
52183,8.9
52184,15.3
52185,6.5
52186,4.5
52187,5.3
52188,11.3
52189,4.1
52190,5.7
52191,3.7
52192,3.3
52193,10.9
52194,6.5
52195,6.5
52196,5.7
52197,18.1
52198,6.9
52199,6.1
52200,28.67
52201,13.7
52202,13.3
52203,6.9
52204,20.1
52205,5.7
52206,26.67
52207,8.1
52208,6.1
52209,3.7
52210,3.7
52211,6.1
52212,8.9
52213,12.5
52214,19.07
52215,6.5
52216,10.1
52217,4.5
52218,6.5
52219,22.27
52220,10.1
52221,11.7
52222,7.3
52223,14.5
52224,5.3
52225,6.9
52226,13.7
52227,4.5
52228,4.9
52229,35.07
52230,20.1
52231,6.5
52232,9.3
52233,5.7
52234,4.1
52235,11.3
52236,3.7
52237,6.1
52238,11.3
52239,8.5
52240,19.7
52241,18.9
52242,6.1
52243,14.9
52244,6.1
52245,8.1
52246,13.7
52247,6.1
52248,9.3
52249,7.3
52250,4.9
52251,6.5
52252,5.7
52253,5.7
52254,5.3
52255,9.3
52256,10.9
52257,26.5
52258,4.9
52259,4.5
52260,4.5
52261,6.9
52262,18.9
52263,4.9
52264,8.5
52265,5.3
52266,4.9
52267,20.5
52268,7.7
52269,24.9
52270,11.7
52271,5.7
52272,17.7
52273,6.5
52274,10.9
52275,12.9
52276,8.1
52277,16.1
52278,6.1
52279,11.3
52280,9.3
52281,12.9
52282,27.7
52283,13.7
52284,16.5
52285,4.5
52286,6.9
52287,17.7
52288,6.1
52289,15.7
52290,3.3
52291,14.5
52292,6.9
52293,33.07
52294,6.9
52295,17.7
52296,3.3
52297,6.5
52298,5.7
52299,7.3
52300,5.7
52301,5.3
52302,15.7
52303,5.7
52304,5.3
52305,5.7
52306,16.5
52307,6.9
52308,14.1
52309,6.1
52310,15.3
52311,29.7
52312,5.3
52313,5.7
52314,4.1
52315,6.9
52316,6.9
52317,6.1
52318,10.9
52319,4.1
52320,12.5
52321,6.5
52322,6.9
52323,14.9
52324,8.9
52325,6.9
52326,7.3
52327,11.3
52328,8.5
52329,9.3
52330,11.7
52331,26.5
52332,8.9
52333,4.9
52334,14.5
52335,7.7
52336,4.5
52337,6.9
52338,8.1
52339,8.9
52340,18.9
52341,5.7
52342,8.5
52343,5.7
52344,10.9
52345,5.3
52346,5.3
52347,5.3
52348,6.5
52349,4.1
52350,12.5
52351,9.7
52352,8.1
52353,8.1
52354,15.7
52355,4.9
52356,6.9
52357,11.7
52358,6.5
52359,4.1
52360,27.47
52361,6.1
52362,4.9
52363,7.7
52364,6.9
52365,6.1
52366,14.5
52367,22.5
52368,4.9
52369,5.7
52370,7.3
52371,10.5
52372,6.1
52373,6.9
52374,8.9
52375,13.3
52376,8.1
52377,7.7
52378,7.7
52379,8.1
52380,7.7
52381,8.9
52382,9.3
52383,12.5
52384,7.7
52385,9.3
52386,16.5
52387,9.3
52388,6.5
52389,5.3
52390,7.3
52391,8.1
52392,6.9
52393,16.1
52394,4.1
52395,5.7
52396,6.5
52397,10.1
52398,49.57
52399,7.3
52400,8.9
52401,6.1
52402,10.5
52403,11.3
52404,6.1
52405,5.3
52406,4.5
52407,22.5
52408,6.5
52409,27.47
52410,7.7
52411,26.1
52412,6.9
52413,5.7
52414,9.7
52415,12.9
52416,8.1
52417,4.5
52418,19.7
52419,17.7
52420,7.3
